date,country,region,new_cases,total_cases,new_deaths,total_deaths
2021-03-10,French Guiana,AMRO,0,16693,0,87
2021-03-11,French Guiana,AMRO,0,16693,0,87
2021-03-12,French Guiana,AMRO,0,16693,0,87
2021-03-13,French Guiana,AMRO,71,16764,0,87
2021-03-14,French Guiana,AMRO,0,16764,0,87
2021-03-15,French Guiana,AMRO,0,16764,0,87
2021-03-16,French Guiana,AMRO,0,16764,0,87
2021-03-17,French Guiana,AMRO,0,16764,0,87
2021-03-18,French Guiana,AMRO,0,16764,0,87
2021-03-19,French Guiana,AMRO,0,16764,0,87
2021-03-20,French Guiana,AMRO,0,16764,0,87
2021-03-21,French Guiana,AMRO,0,16764,0,87
2021-03-22,French Guiana,AMRO,0,16764,0,87
2021-03-23,French Guiana,AMRO,0,16764,0,87
2021-03-24,French Guiana,AMRO,0,16764,0,87
2021-03-25,French Guiana,AMRO,0,16764,0,87
2021-03-26,French Guiana,AMRO,158,16922,2,89
2021-03-27,French Guiana,AMRO,0,16922,0,89
2021-03-28,French Guiana,AMRO,0,16922,0,89
2021-03-29,French Guiana,AMRO,0,16922,0,89
2021-03-30,French Guiana,AMRO,0,16922,0,89
2021-03-31,French Guiana,AMRO,0,16922,0,89
2021-04-01,French Guiana,AMRO,210,17132,4,93
2021-04-02,French Guiana,AMRO,0,17132,0,93
2021-04-03,French Guiana,AMRO,0,17132,3,96
2021-04-04,French Guiana,AMRO,0,17132,0,96
2021-04-05,French Guiana,AMRO,0,17132,0,96
2021-04-06,French Guiana,AMRO,0,17132,-3,93
2021-04-07,French Guiana,AMRO,186,17318,1,94
2021-04-08,French Guiana,AMRO,0,17318,0,94
2021-04-09,French Guiana,AMRO,123,17441,0,94
2021-04-10,French Guiana,AMRO,108,17549,0,94
2021-04-11,French Guiana,AMRO,0,17549,0,94
2021-04-12,French Guiana,AMRO,0,17549,0,94
2021-04-13,French Guiana,AMRO,0,17549,0,94
2021-04-14,French Guiana,AMRO,157,17706,0,94
2021-04-15,French Guiana,AMRO,100,17806,1,95
2021-04-16,French Guiana,AMRO,77,17883,0,95
2021-04-17,French Guiana,AMRO,82,17965,0,95
2021-04-18,French Guiana,AMRO,116,18081,0,95
2021-04-19,French Guiana,AMRO,0,18081,0,95
2021-04-20,French Guiana,AMRO,0,18081,0,95
2021-04-21,French Guiana,AMRO,180,18261,1,96
2021-04-22,French Guiana,AMRO,0,18261,0,96
2021-04-23,French Guiana,AMRO,284,18545,0,96
2021-04-24,French Guiana,AMRO,148,18693,1,97
2021-04-25,French Guiana,AMRO,133,18826,1,98
2021-04-26,French Guiana,AMRO,0,18826,0,98
2021-04-27,French Guiana,AMRO,0,18826,0,98
2021-04-28,French Guiana,AMRO,178,19004,2,100
2021-04-29,French Guiana,AMRO,95,19099,0,100
2021-04-30,French Guiana,AMRO,165,19264,0,100
2021-05-01,French Guiana,AMRO,140,19404,0,100
2021-05-02,French Guiana,AMRO,139,19543,1,101
2021-05-03,French Guiana,AMRO,0,19543,0,101
2021-05-04,French Guiana,AMRO,154,19697,3,104
2021-05-05,French Guiana,AMRO,185,19882,0,104
2021-05-06,French Guiana,AMRO,196,20078,0,104
2021-05-07,French Guiana,AMRO,148,20226,0,104
2021-05-08,French Guiana,AMRO,140,20366,0,104
2021-05-09,French Guiana,AMRO,0,20366,0,104
2021-05-10,French Guiana,AMRO,0,20366,0,104
2021-05-11,French Guiana,AMRO,278,20644,2,106
2021-05-12,French Guiana,AMRO,233,20877,0,106
2021-05-13,French Guiana,AMRO,229,21106,2,108
2021-05-14,French Guiana,AMRO,327,21433,0,108
2021-05-15,French Guiana,AMRO,32,21465,0,108
2021-05-16,French Guiana,AMRO,0,21465,0,108
2021-05-17,French Guiana,AMRO,0,21465,0,108
2021-05-18,French Guiana,AMRO,380,21845,1,109
2021-05-19,French Guiana,AMRO,0,21845,0,109
2021-05-20,French Guiana,AMRO,270,22115,1,110
2021-05-21,French Guiana,AMRO,267,22382,0,110
2021-05-22,French Guiana,AMRO,228,22610,2,112
2021-05-23,French Guiana,AMRO,170,22780,0,112
2021-05-24,French Guiana,AMRO,0,22780,0,112
2021-05-25,French Guiana,AMRO,321,23101,1,113
2021-05-26,French Guiana,AMRO,71,23172,1,114
2021-05-27,French Guiana,AMRO,208,23380,1,115
2021-05-28,French Guiana,AMRO,229,23609,1,116
2021-05-29,French Guiana,AMRO,154,23763,0,116
2021-05-30,French Guiana,AMRO,0,23763,0,116
2021-01-01,French Polynesia,WPRO,75,16926,0,114
2021-01-02,French Polynesia,WPRO,0,16926,0,114
2021-01-03,French Polynesia,WPRO,0,16926,0,114
2021-01-04,French Polynesia,WPRO,0,16926,0,114
2021-01-05,French Polynesia,WPRO,62,16988,7,121
2021-01-06,French Polynesia,WPRO,100,17088,0,121
2021-01-07,French Polynesia,WPRO,43,17131,0,121
2021-01-08,French Polynesia,WPRO,64,17195,0,121
2021-01-09,French Polynesia,WPRO,46,17241,1,122
2021-01-10,French Polynesia,WPRO,0,17241,0,122
2021-01-11,French Polynesia,WPRO,0,17241,0,122
2021-01-12,French Polynesia,WPRO,99,17340,2,124
2021-01-13,French Polynesia,WPRO,63,17403,0,124
2021-01-14,French Polynesia,WPRO,80,17483,0,124
2021-01-15,French Polynesia,WPRO,107,17590,2,126
2021-01-16,French Polynesia,WPRO,45,17635,0,126
2021-01-17,French Polynesia,WPRO,0,17635,0,126
2021-01-18,French Polynesia,WPRO,0,17635,0,126
2021-01-19,French Polynesia,WPRO,62,17697,1,127
2021-01-20,French Polynesia,WPRO,0,17697,0,127
2021-01-21,French Polynesia,WPRO,111,17808,1,128
2021-01-22,French Polynesia,WPRO,12,17820,0,128
2021-01-23,French Polynesia,WPRO,32,17852,0,128
2021-01-24,French Polynesia,WPRO,0,17852,0,128
2021-01-25,French Polynesia,WPRO,0,17852,0,128
2021-01-26,French Polynesia,WPRO,60,17912,1,129
2021-01-27,French Polynesia,WPRO,49,17961,2,131
2021-01-28,French Polynesia,WPRO,35,17996,0,131
2021-01-29,French Polynesia,WPRO,37,18033,0,131
2021-01-30,French Polynesia,WPRO,27,18060,0,131
2021-01-31,French Polynesia,WPRO,0,18060,0,131
2021-02-01,French Polynesia,WPRO,0,18060,0,131
2021-02-02,French Polynesia,WPRO,41,18101,1,132
2021-02-03,French Polynesia,WPRO,20,18121,1,133
2021-02-04,French Polynesia,WPRO,24,18145,0,133
2021-02-05,French Polynesia,WPRO,20,18165,0,133
2021-02-06,French Polynesia,WPRO,20,18185,0,133
2021-02-07,French Polynesia,WPRO,0,18185,0,133
2021-02-08,French Polynesia,WPRO,0,18185,0,133
2021-02-09,French Polynesia,WPRO,21,18206,2,135
2021-02-10,French Polynesia,WPRO,16,18222,0,135
2021-02-11,French Polynesia,WPRO,22,18244,0,135
2021-02-12,French Polynesia,WPRO,13,18257,0,135
2021-02-13,French Polynesia,WPRO,6,18263,0,135
2021-02-14,French Polynesia,WPRO,0,18263,0,135
2021-02-15,French Polynesia,WPRO,0,18263,0,135
2021-02-16,French Polynesia,WPRO,30,18293,0,135
2021-02-17,French Polynesia,WPRO,6,18299,1,136
2021-02-18,French Polynesia,WPRO,22,18321,0,136
2021-02-19,French Polynesia,WPRO,14,18335,0,136
2021-02-20,French Polynesia,WPRO,11,18346,1,137
2021-02-21,French Polynesia,WPRO,0,18346,0,137
2021-02-22,French Polynesia,WPRO,0,18346,0,137
2021-02-23,French Polynesia,WPRO,8,18354,1,138
2021-02-24,French Polynesia,WPRO,8,18362,0,138
2021-02-25,French Polynesia,WPRO,8,18370,1,139
2021-02-26,French Polynesia,WPRO,9,18379,0,139
2021-02-27,French Polynesia,WPRO,8,18387,0,139
2021-02-28,French Polynesia,WPRO,0,18387,0,139
2021-03-01,French Polynesia,WPRO,0,18387,0,139
2021-03-02,French Polynesia,WPRO,27,18414,0,139
2021-03-03,French Polynesia,WPRO,15,18429,1,140
2021-03-04,French Polynesia,WPRO,23,18452,0,140
2021-03-05,French Polynesia,WPRO,7,18459,0,140
2021-03-06,French Polynesia,WPRO,0,18459,0,140
2021-03-07,French Polynesia,WPRO,0,18459,0,140
2021-03-08,French Polynesia,WPRO,0,18459,0,140
2021-03-09,French Polynesia,WPRO,23,18482,1,141
2021-03-10,French Polynesia,WPRO,13,18495,0,141
2021-03-11,French Polynesia,WPRO,14,18509,0,141
2021-03-12,French Polynesia,WPRO,8,18517,0,141
2021-03-13,French Polynesia,WPRO,10,18527,0,141
2021-03-14,French Polynesia,WPRO,0,18527,0,141
2021-03-15,French Polynesia,WPRO,0,18527,0,141
2021-03-16,French Polynesia,WPRO,19,18546,0,141
2021-03-17,French Polynesia,WPRO,15,18561,0,141
2021-03-18,French Polynesia,WPRO,5,18566,0,141
2021-03-19,French Polynesia,WPRO,4,18570,0,141
2021-03-20,French Polynesia,WPRO,6,18576,0,141
2021-03-21,French Polynesia,WPRO,0,18576,0,141
2021-03-22,French Polynesia,WPRO,0,18576,0,141
2021-03-23,French Polynesia,WPRO,11,18587,0,141
2021-03-24,French Polynesia,WPRO,8,18595,0,141
2021-03-25,French Polynesia,WPRO,3,18598,0,141
2021-03-26,French Polynesia,WPRO,7,18605,0,141
2021-03-27,French Polynesia,WPRO,2,18607,0,141
2021-03-28,French Polynesia,WPRO,0,18607,0,141
2021-03-29,French Polynesia,WPRO,0,18607,0,141
2021-03-30,French Polynesia,WPRO,5,18612,0,141
2021-03-31,French Polynesia,WPRO,10,18622,0,141
2021-04-01,French Polynesia,WPRO,5,18627,0,141
2021-04-02,French Polynesia,WPRO,6,18633,0,141
2021-04-03,French Polynesia,WPRO,0,18633,0,141
2021-04-04,French Polynesia,WPRO,0,18633,0,141
2021-04-05,French Polynesia,WPRO,0,18633,0,141
2021-04-06,French Polynesia,WPRO,0,18633,0,141
2021-04-07,French Polynesia,WPRO,7,18640,0,141
2021-04-08,French Polynesia,WPRO,3,18643,0,141
2021-04-09,French Polynesia,WPRO,4,18647,0,141
2021-04-10,French Polynesia,WPRO,5,18652,0,141
2021-04-11,French Polynesia,WPRO,0,18652,0,141
2021-04-12,French Polynesia,WPRO,0,18652,0,141
2021-04-13,French Polynesia,WPRO,14,18666,0,141
2021-04-14,French Polynesia,WPRO,12,18678,0,141
2021-04-15,French Polynesia,WPRO,2,18680,0,141
2021-04-16,French Polynesia,WPRO,8,18688,0,141
2021-04-17,French Polynesia,WPRO,8,18696,0,141
2021-04-18,French Polynesia,WPRO,0,18696,0,141
2021-04-19,French Polynesia,WPRO,0,18696,0,141
2021-04-20,French Polynesia,WPRO,12,18708,0,141
2021-04-21,French Polynesia,WPRO,12,18720,0,141
2021-04-22,French Polynesia,WPRO,2,18722,0,141
2021-04-23,French Polynesia,WPRO,3,18725,0,141
2021-04-24,French Polynesia,WPRO,9,18734,0,141
2021-04-25,French Polynesia,WPRO,0,18734,0,141
2021-04-26,French Polynesia,WPRO,0,18734,0,141
2021-04-27,French Polynesia,WPRO,5,18739,0,141
2021-04-28,French Polynesia,WPRO,5,18744,0,141
2021-04-29,French Polynesia,WPRO,2,18746,0,141
2021-04-30,French Polynesia,WPRO,9,18755,0,141
2021-05-01,French Polynesia,WPRO,3,18758,0,141
2021-05-02,French Polynesia,WPRO,0,18758,0,141
2021-05-03,French Polynesia,WPRO,0,18758,0,141
2021-05-04,French Polynesia,WPRO,7,18765,0,141
2021-05-05,French Polynesia,WPRO,6,18771,0,141
2021-05-06,French Polynesia,WPRO,4,18775,0,141
2021-05-07,French Polynesia,WPRO,1,18776,0,141
2021-05-08,French Polynesia,WPRO,14,18790,0,141
2021-05-09,French Polynesia,WPRO,0,18790,0,141
2021-05-10,French Polynesia,WPRO,0,18790,0,141
2021-05-11,French Polynesia,WPRO,7,18797,0,141
2021-05-12,French Polynesia,WPRO,0,18797,0,141
2021-05-13,French Polynesia,WPRO,0,18797,0,141
2021-05-14,French Polynesia,WPRO,0,18797,0,141
2021-05-15,French Polynesia,WPRO,18,18815,0,141
2021-05-16,French Polynesia,WPRO,0,18815,0,141
2021-05-17,French Polynesia,WPRO,0,18815,0,141
2021-05-18,French Polynesia,WPRO,1,18816,0,141
2021-05-19,French Polynesia,WPRO,12,18828,0,141
2021-05-20,French Polynesia,WPRO,7,18835,0,141
2021-05-21,French Polynesia,WPRO,6,18841,0,141
2021-05-22,French Polynesia,WPRO,3,18844,0,141
2021-05-23,French Polynesia,WPRO,0,18844,0,141
2021-05-24,French Polynesia,WPRO,0,18844,0,141
2021-05-25,French Polynesia,WPRO,0,18844,0,141
2021-05-26,French Polynesia,WPRO,9,18853,1,142
2021-05-27,French Polynesia,WPRO,2,18855,0,142
2021-05-28,French Polynesia,WPRO,4,18859,0,142
2021-05-29,French Polynesia,WPRO,1,18860,0,142
2021-05-30,French Polynesia,WPRO,0,18860,0,142
2021-01-01,Gabon,AFRO,0,9571,0,64
2021-01-02,Gabon,AFRO,0,9571,0,64
2021-01-03,Gabon,AFRO,0,9571,0,64
2021-01-04,Gabon,AFRO,0,9571,0,64
2021-01-05,Gabon,AFRO,34,9605,2,66
2021-01-06,Gabon,AFRO,0,9605,0,66
2021-01-07,Gabon,AFRO,36,9641,0,66
2021-01-08,Gabon,AFRO,0,9641,0,66
2021-01-09,Gabon,AFRO,53,9694,0,66
2021-01-10,Gabon,AFRO,0,9694,0,66
2021-01-11,Gabon,AFRO,0,9694,0,66
2021-01-12,Gabon,AFRO,46,9740,0,66
2021-01-13,Gabon,AFRO,0,9740,0,66
2021-01-14,Gabon,AFRO,79,9819,0,66
2021-01-15,Gabon,AFRO,0,9819,0,66
2021-01-16,Gabon,AFRO,0,9819,0,66
2021-01-17,Gabon,AFRO,80,9899,0,66
2021-01-18,Gabon,AFRO,0,9899,0,66
2021-01-19,Gabon,AFRO,120,10019,0,66
2021-01-20,Gabon,AFRO,0,10019,0,66
2021-01-21,Gabon,AFRO,101,10120,0,66
2021-01-22,Gabon,AFRO,0,10120,0,66
2021-01-23,Gabon,AFRO,158,10278,1,67
2021-01-24,Gabon,AFRO,0,10278,0,67
2021-01-25,Gabon,AFRO,0,10278,0,67
2021-01-26,Gabon,AFRO,133,10411,0,67
2021-01-27,Gabon,AFRO,0,10411,0,67
2021-01-28,Gabon,AFRO,125,10536,1,68
2021-01-29,Gabon,AFRO,0,10536,0,68
2021-01-30,Gabon,AFRO,212,10748,0,68
2021-01-31,Gabon,AFRO,0,10748,0,68
2021-02-01,Gabon,AFRO,0,10748,0,68
2021-02-02,Gabon,AFRO,204,10952,0,68
2021-02-03,Gabon,AFRO,0,10952,0,68
2021-02-04,Gabon,AFRO,177,11129,2,70
2021-02-05,Gabon,AFRO,0,11129,0,70
2021-02-06,Gabon,AFRO,328,11457,1,71
2021-02-07,Gabon,AFRO,0,11457,0,71
2021-02-08,Gabon,AFRO,0,11457,0,71
2021-02-09,Gabon,AFRO,379,11836,0,71
2021-02-10,Gabon,AFRO,0,11836,0,71
2021-02-11,Gabon,AFRO,335,12171,0,71
2021-02-12,Gabon,AFRO,0,12171,0,71
2021-02-13,Gabon,AFRO,0,12171,0,71
2021-02-14,Gabon,AFRO,406,12577,2,73
2021-02-15,Gabon,AFRO,0,12577,0,73
2021-02-16,Gabon,AFRO,288,12865,2,75
2021-02-17,Gabon,AFRO,0,12865,0,75
2021-02-18,Gabon,AFRO,242,13107,0,75
2021-02-19,Gabon,AFRO,0,13107,0,75
2021-02-20,Gabon,AFRO,446,13553,0,75
2021-02-21,Gabon,AFRO,0,13553,0,75
2021-02-22,Gabon,AFRO,0,13553,0,75
2021-02-23,Gabon,AFRO,331,13884,1,76
2021-02-24,Gabon,AFRO,0,13884,0,76
2021-02-25,Gabon,AFRO,350,14234,4,80
2021-02-26,Gabon,AFRO,0,14234,0,80
2021-02-27,Gabon,AFRO,330,14564,3,83
2021-02-28,Gabon,AFRO,0,14564,0,83
2021-03-01,Gabon,AFRO,1,14565,0,83
2021-03-02,Gabon,AFRO,284,14849,4,87
2021-03-03,Gabon,AFRO,0,14849,0,87
2021-03-04,Gabon,AFRO,405,15254,1,88
2021-03-05,Gabon,AFRO,0,15254,0,88
2021-03-06,Gabon,AFRO,0,15254,0,88
2021-03-07,Gabon,AFRO,263,15517,2,90
2021-03-08,Gabon,AFRO,108,15625,0,90
2021-03-09,Gabon,AFRO,390,16015,1,91
2021-03-10,Gabon,AFRO,0,16015,0,91
2021-03-11,Gabon,AFRO,298,16313,2,93
2021-03-12,Gabon,AFRO,0,16313,0,93
2021-03-13,Gabon,AFRO,347,16660,3,96
2021-03-14,Gabon,AFRO,0,16660,0,96
2021-03-15,Gabon,AFRO,0,16660,0,96
2021-03-16,Gabon,AFRO,285,16945,5,101
2021-03-17,Gabon,AFRO,0,16945,0,101
2021-03-18,Gabon,AFRO,352,17297,4,105
2021-03-19,Gabon,AFRO,0,17297,0,105
2021-03-20,Gabon,AFRO,0,17297,0,105
2021-03-21,Gabon,AFRO,0,17297,0,105
2021-03-22,Gabon,AFRO,414,17711,1,106
2021-03-23,Gabon,AFRO,367,18078,2,108
2021-03-24,Gabon,AFRO,0,18078,0,108
2021-03-25,Gabon,AFRO,0,18078,0,108
2021-03-26,Gabon,AFRO,348,18426,1,109
2021-03-27,Gabon,AFRO,0,18426,0,109
2021-03-28,Gabon,AFRO,0,18426,0,109
2021-03-29,Gabon,AFRO,351,18777,2,111
2021-03-30,Gabon,AFRO,363,19140,3,114
2021-03-31,Gabon,AFRO,0,19140,0,114
2021-04-01,Gabon,AFRO,0,19140,4,118
2021-04-02,Gabon,AFRO,410,19550,0,118
2021-04-03,Gabon,AFRO,313,19863,1,119
2021-04-04,Gabon,AFRO,0,19863,0,119
2021-04-05,Gabon,AFRO,0,19863,0,119
2021-04-06,Gabon,AFRO,0,19863,0,119
2021-04-07,Gabon,AFRO,0,19863,0,119
2021-04-08,Gabon,AFRO,402,20265,5,124
2021-04-09,Gabon,AFRO,0,20265,0,124
2021-04-10,Gabon,AFRO,371,20636,3,127
2021-04-11,Gabon,AFRO,0,20636,0,127
2021-04-12,Gabon,AFRO,0,20636,0,127
2021-04-13,Gabon,AFRO,0,20636,0,127
2021-04-14,Gabon,AFRO,335,20971,2,129
2021-04-15,Gabon,AFRO,0,20971,0,129
2021-04-16,Gabon,AFRO,595,21566,3,132
2021-04-17,Gabon,AFRO,0,21566,0,132
2021-04-18,Gabon,AFRO,292,21858,1,133
2021-04-19,Gabon,AFRO,0,21858,0,133
2021-04-20,Gabon,AFRO,174,22032,3,136
2021-04-21,Gabon,AFRO,0,22032,0,136
2021-04-22,Gabon,AFRO,0,22032,0,136
2021-04-23,Gabon,AFRO,0,22032,0,136
2021-04-24,Gabon,AFRO,401,22433,2,138
2021-04-25,Gabon,AFRO,0,22433,0,138
2021-04-26,Gabon,AFRO,0,22433,0,138
2021-04-27,Gabon,AFRO,135,22568,0,138
2021-04-28,Gabon,AFRO,0,22568,0,138
2021-04-29,Gabon,AFRO,0,22568,0,138
2021-04-30,Gabon,AFRO,0,22568,0,138
2021-05-01,Gabon,AFRO,507,23075,1,139
2021-05-02,Gabon,AFRO,0,23075,0,139
2021-05-03,Gabon,AFRO,0,23075,0,139
2021-05-04,Gabon,AFRO,126,23201,1,140
2021-05-05,Gabon,AFRO,0,23201,0,140
2021-05-06,Gabon,AFRO,0,23201,0,140
2021-05-07,Gabon,AFRO,0,23201,0,140
2021-05-08,Gabon,AFRO,231,23432,3,143
2021-05-09,Gabon,AFRO,0,23432,0,143
2021-05-10,Gabon,AFRO,0,23432,0,143
2021-05-11,Gabon,AFRO,133,23565,0,143
2021-05-12,Gabon,AFRO,0,23565,0,143
2021-05-13,Gabon,AFRO,169,23734,0,143
2021-05-14,Gabon,AFRO,0,23734,0,143
2021-05-15,Gabon,AFRO,65,23799,0,143
